date,1COVG.DE,AALB.AS,ABB.ST,ABI.BR,ABNd.AS,ACCP.PA,ACKB.BR,AD.AS,ADP.PA,ADSGn.DE,ADYEN.AS,AEGN.AS,AGES.BR,AIR.PA,AIRF.PA,AIRP.PA,AKE.PA,AKER.OL,AKRBP.OL,AKZO.AS,ALFA.ST,ALIVsdb.ST,ALSO.PA,ALTT.PA^D20,ALVG.DE,AM.PA,AMBUb.CO,AMG.AS,AMUN.PA,APAM.AS,ARDS.AS,ARGX.BR,ASMI.AS,ASML.AS,ASRNL.AS,ASSAb.ST,ATCA.AS^A21,ATCOa.ST,ATCOb.ST,ATOS.PA,AXAF.PA,AYV.PA,AZN.ST,BAKKA.OL,BAMN.AS,BAR.BR,BASFn.DE,BAYGn.DE,BEIG.DE,BESI.AS
2024-09-09,0.008480645161290322,-0.12273333333333332,,,0.01582777777777778,0.042365384615384624,0.04939,0.1070483870967742,0.0,,,0.05102,-0.10015384615384616,,0.03831666666666667,,-0.027440740740740738,-0.031157894736842103,0.038792,,-0.08153666666666666,,-0.028337931034482754,,,0.11689999999999999,0.16766923076923076,-0.28405,0.2023,0.0,-0.06448333333333334,0.09297666666666668,,,0.0,,,,,0.17814285714285713,,0.2936,,0.030899999999999997,-0.028880000000000006,0.136,,,,-0.005586666666666666
2024-09-10,0.13426000000000002,0.0,,,-0.031200000000000002,0.05657500000000001,0.0,0.06579310344827585,0.04857142857142858,,,0.1556846153846154,0.0,,0.10690416666666668,,0.0678909090909091,0.015200000000000002,0.010464705882352942,,0.0986377777777778,,0.040113333333333334,,,0.07945,0.14158666666666667,-0.3182,0.00545000000000001,0.0,0.20400000000000001,0.12375357142857143,,,0.20400000000000001,,,,,0.15204285714285715,,,,0.1414842105263158,0.0,0.027777777777777776,,,,0.06236923076923077
2024-09-11,0.028216438356164386,-0.07955,,,-0.022508108108108108,0.05411428571428572,-0.059199999999999996,-0.011384615384615384,-0.024666666666666667,,,-0.02368,0.09444444444444446,,0.07673846153846155,,0.0,-0.045533333333333335,0.10994999999999999,,0.05252749999999999,,0.010855555555555556,,,0.017212500000000002,0.16074285714285713,-0.128,0.0,-0.10606666666666666,-0.074,0.024863999999999997,,,-0.004559999999999997,,,,,-0.019514285714285713,,-0.148,,0.07893999999999998,-0.296,0.0,,,,0.03836086956521739
2024-09-12,0.0695516129032258,0.11682000000000001,,,0.1070096153846154,0.12637826086956522,0.0,0.006783333333333333,0.016500000000000004,,,0.06474400000000001,0.0936,,-0.04217241379310344,,0.13670625,0.17,-0.06577777777777777,,0.16271923076923078,,0.001642857142857146,,,-0.09866666666666667,0.15771666666666667,-0.3182,0.039580000000000004,0.0,0.3934333333333333,0.14377407407407408,,,0.18452857142857143,,,,,0.0,,-0.296,,0.10342857142857144,0.0,0.12446666666666668,,,,0.1337962962962963
2024-09-13,0.10634857142857143,0.23843333333333336,,,0.19313571428571427,0.058832,0.11333333333333334,0.08246428571428573,-0.0892,,,0.1273277777777778,0.0668,,-0.025807317073170733,,0.032492592592592594,0.07527777777777779,0.06780000000000001,,0.19017297297297298,,0.060300000000000006,,,-0.0027135135135135133,0.1422304347826087,-0.25479999999999997,0.1558,0.18765,0.0,0.01673913043478261,,,0.04800000000000001,,,,,0.18973076923076926,,-0.296,,0.0,0.38506,0.05523750000000001,,,,0.09600833333333335
2024-09-14,0.0,0.7506,,,0.1147,0.04046,0.0,0.0,-0.061100000000000015,,,0.054824999999999985,0.11929999999999999,,0.27526666666666666,,0.06364,0.7506,0.0,,0.06743333333333333,,0.15095999999999998,,,-0.4404,0.11929999999999999,-0.128,0.7506,0.7506,0.3753,0.0,,,0.0,,,,,0.4331666666666667,,,,0.2294,0.3753,-0.4404,,,,0.13222
2024-09-15,0.15293333333333334,0.4588,,,0.0,0.0,,0.15293333333333334,,,,0.0,0.0,,0.1147,,0.0,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,,,,0.4588,,,,0.4588,,,,,,0.0
2024-09-16,0.05078125000000001,0.24206666666666668,,,0.1502451612903226,0.19091290322580645,0.17,0.12346451612903227,-0.05664615384615384,,0.2542260869565217,0.10360000000000001,-0.02182608695652174,,0.009056250000000002,,0.06280909090909091,0.02345625,0.05571034482758621,,0.20866400000000002,,0.08737600000000001,,,-0.08808,0.09740322580645162,-0.2231,0.23567999999999997,0.41705000000000003,0.17,0.08303076923076924,,,0.06698333333333333,,,,,0.0576,,,,0.0,0.33565,0.0022999999999999965,,,,0.11322173913043479
2024-09-17,0.03559285714285714,0.09176,,,0.2400423076923077,0.106856,0.0,0.15225185185185186,0.0,,0.10585185185185185,0.13567916666666668,0.13222222222222224,,0.02611428571428572,,0.017,0.023095238095238096,-0.064471875,,0.13940909090909093,,0.10768000000000001,,,0.0773,0.14386666666666667,-0.2561875,0.1711,0.2294,0.0,0.019733333333333332,,,0.378475,,,,,0.02230128205128205,,0.0,,0.053165217391304344,0.06363333333333333,0.0,,,0.1898,0.1025625
2024-09-18,0.025948148148148147,0.0,,,0.19217391304347825,0.10926521739130435,0.18066,0.06806538461538461,0.05666666666666667,,0.2244115384615385,-0.012333333333333333,0.03578947368421053,,-0.058958823529411765,,0.08609000000000001,0.2406,0.0,,0.16549166666666668,,0.03630909090909091,,,0.0,0.1579375,0.2845333333333333,0.1997,0.0,-0.04228571428571428,0.025780000000000004,,,-0.059199999999999996,,,,,0.019595890410958904,,,,0.10157142857142858,0.0,0.023257142857142858,,,-0.01644814814814815,0.046363636363636364
2024-09-19,0.039688,0.04046,,,0.0408,0.03474583333333334,0.1457142857142857,-0.025456,0.05666666666666667,,0.012267567567567568,0.1614923076923077,0.18584761904761904,,0.023559459459459465,,0.03451428571428571,0.05647,-0.030355555555555556,,0.05107391304347826,,0.11328837209302327,,,0.068,0.177895,0.05397999999999999,0.085,-0.040542857142857144,0.2509357142857143,0.07256315789473684,,,0.05876666666666666,,,,,0.21538500000000002,,-0.148,,-0.059199999999999996,0.0,0.1457142857142857,,,0.06949166666666667,-0.009525925925925926
2024-09-20,0.07492162162162162,0.21865714285714288,,,0.18682692307692308,0.10290909090909092,0.05735,0.0015714285714285728,0.0,,0.0905775,0.21670333333333333,0.17601290322580646,,-0.0013366666666666637,,0.12167096774193549,0.04530769230769231,0.07055714285714286,,0.18604117647058824,,0.07145789473684211,,,0.19737272727272728,0.06523928571428571,-0.10050999999999999,0.03086875,0.08,0.10200000000000001,0.03976176470588236,,,0.11333333333333334,,,,,0.1178578947368421,,0.033174999999999996,,0.15139,-0.1468,0.13385333333333332,,,0.09956333333333335,0.030035714285714294
2024-09-21,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.2023,0.0,0.0,,0.11333333333333334,,0.0,0.0,0.0,,0.0,,0.06364,,,0.34,0.0,0.13385,0.0,0.0,0.0,0.21974999999999997,,,0.0,,,,,0.05038461538461539,,,,0.0,-0.4404,0.0,,,0.0,-0.1468
2024-09-22,0.0,,,,0.34,0.0,,0.0,,,0.0,0.4588,0.0,,0.0,,0.0,,,,0.4588,,0.0,,,,,,,,,0.0903,,,,,,,,0.004066666666666663,,,,,,,,,0.0,0.0
2024-09-23,-0.06823783783783784,-0.04933333333333333,,,0.07768387096774194,0.028003333333333335,-0.04228571428571428,0.08336857142857144,0.06698333333333333,,0.08990909090909091,0.010503225806451614,0.1004409090909091,,0.12190602409638554,,0.02147391304347826,0.03154347826086957,0.07887872340425532,0.02266666666666667,0.087821875,,-0.04651304347826087,,,0.20847500000000002,0.16160909090909092,-0.07138888888888889,0.07071111111111111,0.2601333333333333,-0.04228571428571428,-0.02927777777777778,,,-0.013385714285714282,,,,,0.08937777777777776,,0.4939,,0.10200000000000001,-0.02406666666666667,0.10975555555555555,,,0.055006250000000007,-0.01517741935483871
2024-09-24,0.10011481481481482,0.20400000000000001,,,0.05338888888888889,0.07158636363636363,0.17461428571428575,0.14681428571428573,0.0,,0.044347826086956525,0.14337391304347827,0.07345833333333333,,0.0438,,0.1042,0.003509090909090909,-0.0027966666666666656,0.10698076923076924,0.14080322580645163,,0.11199259259259259,,,0.12298571428571428,0.12342916666666666,-0.1683857142857143,0.1557,-0.148,-0.045533333333333335,-0.031079411764705883,,,-0.059199999999999996,,,,,0.17519200000000001,,-0.32559999999999995,,0.02121111111111111,0.0,-0.015616666666666662,,,0.1139,-0.008525
2024-09-25,0.1308967741935484,0.0,,,0.14097560975609758,0.09993076923076924,0.20400000000000001,0.13820869565217392,-0.03162222222222222,,-0.010962962962962963,0.13635555555555556,0.24907826086956525,,0.14953823529411764,,0.1788761904761905,0.09962307692307694,0.017100000000000004,-0.0204,0.18426538461538464,,0.09633870967741937,,,0.1790857142857143,0.1545923076923077,-0.11148,0.11333333333333334,0.0,0.09526111111111112,0.11708852459016393,,,0.0,,,,,0.1527037037037037,,0.0,,0.11946153846153845,0.0,-0.006571428571428569,,,0.05899354838709678,0.1390909090909091
2024-09-26,0.15177352941176472,-0.13443333333333332,,,0.08858518518518518,0.04491428571428572,0.0,0.008812903225806452,-0.009369999999999998,,0.026126829268292687,0.09612333333333334,0.19915652173913045,,0.1325,,0.09795999999999999,0.0425,0.0,0.10195,0.037867741935483874,,0.09421521739130434,,,0.21915714285714286,0.08056818181818182,-0.11904999999999999,0.02972222222222223,0.0,0.10384166666666665,0.11699666666666667,,,0.0,,,,,0.14192307692307693,,-0.04933333333333333,,0.0124,-0.074,0.11333333333333334,,,0.10036800000000001,0.16103793103448275
2024-09-27,0.17539285714285716,0.17,,,0.16330333333333336,0.10440689655172414,0.0,0.08763928571428571,0.034,,0.07838522727272729,0.10740555555555556,0.0739846153846154,,0.07756774193548388,,0.15516666666666667,-0.05192857142857143,0.11186,0.15393,0.18077142857142858,,0.12148076923076924,,,0.17838,0.17155185185185184,-0.1591,-0.039028571428571426,0.13573846153846156,0.08360000000000002,0.02037777777777778,,,0.32065000000000005,,,,,0.1699409090909091,,0.24695,,0.17,0.17646,0.11284615384615385,,,0.14544545454545457,0.08995000000000002
2024-09-28,0.10722857142857144,0.0,,,0.13137142857142858,0.07655,0.0,0.19821428571428573,0.0,,0.0,0.0,-0.048933333333333336,,0.12115,,0.17,0.0,0.0,0.14202727272727272,0.2551,,0.02023,,,-0.4404,0.272,-0.3182,0.0,0.30557500000000004,0.0,-0.014849999999999995,,,0.7506,,,,,0.4650222222222222,,0.6486,,0.0,0.17,-0.2202,,,0.3058666666666666,0.05735
2024-09-29,0.0,,,,0.0,0.38048,,0.0,0.0,,0.17556666666666665,0.12726666666666667,0.0,,0.0,,0.0,,,0.0,0.13396666666666665,,0.2023,,,,,,,,,0.0,,,,,,,,0.2869,,0.4588,,,,,,,0.0,0.0
2024-09-30,0.1213276595744681,0.1275,,,-0.04730370370370371,0.14418275862068966,0.11333333333333334,0.30142307692307696,-0.08917499999999998,,0.09624074074074074,0.0,0.15472727272727274,,-0.024257499999999998,,0.15451739130434783,0.019555000000000003,0.1019909090909091,0.07200454545454547,-0.002788888888888888,,0.03927083333333334,,,-0.16446666666666668,0.18765357142857142,-0.19091999999999998,0.07055714285714286,0.07283103448275861,0.0,0.16631724137931034,,,0.278675,,,,,0.1439625,,0.0,,0.20663846153846155,0.1716,0.034949999999999995,,,0.06949999999999999,0.05230769230769231
2024-10-01,0.06809239130434783,-0.04933333333333333,,,-0.030268750000000004,0.07267777777777779,-0.0305375,0.017778378378378378,-0.19997499999999999,,0.06357241379310345,0.06225263157894737,0.0226125,,-0.022449999999999998,,0.0636923076923077,0.0,0.08356499999999999,0.009577419354838712,0.06746250000000001,,-0.07952,,,-0.04933333333333333,0.14201666666666665,-0.1269875,-0.06401,0.40313333333333334,0.0,0.07442413793103449,,,-0.04933333333333333,,,,,0.02185999999999999,,-0.148,,0.09272380952380953,0.060200000000000004,-0.05303333333333333,,,0.12907435897435898,0.08977777777777779
2024-10-02,0.055321875000000006,0.0,,,0.10368846153846153,0.08928148148148149,0.0,0.1185263157894737,-0.15453999999999998,,0.014782608695652176,0.09504615384615385,0.010835897435897439,,-0.009402380952380954,,0.21872222222222223,0.08621333333333334,0.0490625,0.0,0.04192,,0.049735714285714286,,,0.17,0.13979473684210525,-0.1251,0.1147,0.0,0.255,0.1275,,,0.0,,,,,0.0,,,,0.16665,0.2023,0.0,,,0.09332499999999999,-0.009772
2024-10-03,0.11668333333333333,-0.07955,,,0.07887142857142858,0.08875357142857143,0.0,-0.020328571428571425,0.04105,,0.03923076923076923,0.13157741935483871,-0.017411764705882352,,0.05194166666666667,,0.26072727272727275,0.17,0.309225,0.17434,0.005316666666666675,,0.036582500000000004,,,0.068,0.1711235294117647,-0.12292857142857143,0.004360000000000008,0.20923076923076925,-0.059199999999999996,0.0816896551724138,,,0.0,,,,,0.0,,0.0,,0.0279125,0.2139,-0.037,,,0.0719925925925926,0.11920869565217393
2024-10-04,0.18114081632653062,0.0,,,0.0774741935483871,0.14356451612903226,-0.032888888888888884,-0.049999999999999996,0.07573636363636364,,0.03292666666666667,0.06713030303030303,0.03876,,0.008851063829787236,,0.06005172413793103,0.08231666666666666,0.0617375,0.008117500000000001,0.081484375,,0.09495909090909092,,,0.19407692307692306,0.04883124999999999,-0.11977499999999999,-0.037,0.1731,0.28709411764705883,0.035808,,,-0.18409999999999999,,,,,0.06256666666666666,,0.06596666666666667,,0.2632,-0.074,0.009727272727272725,,,0.04965882352941176,0.04548
2024-10-05,0.19023,0.0,,,0.19925714285714285,0.2039111111111111,0.0,-0.06291428571428571,0.2145,,-0.1701625,0.3058666666666667,-0.05464,,0.068,,0.0,0.3753,-0.04684999999999999,0.01110769230769231,-0.10713750000000001,,-0.002169999999999994,,,0.0,-0.4404,-0.1591,0.0,0.0,0.148,-0.0522,,,-0.4404,,,,,0.0,,,,0.0,0.0,-0.36819999999999997,,,-0.039028571428571426,-0.048933333333333336
2024-10-06,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-10-07,0.0987725,0.136,,,0.006647826086956526,0.15077500000000002,0.2162714285714286,0.024045454545454547,-0.02667142857142856,,-0.017859375,0.10554827586206897,0.10466666666666669,,0.06307173913043479,,0.07157894736842106,0.13320588235294117,0.060035294117647055,0.1115,-0.109684,,0.06618823529411764,,,0.09878,0.12718823529411763,-0.19896666666666665,0.1919391304347826,0.25020000000000003,0.0,-0.059975,,,0.047920000000000004,,,,,0.08484714285714286,,0.24695,,0.0,0.11839999999999999,0.10306363636363637,,,0.14165806451612903,0.05476521739130435
2024-10-08,0.1774925,0.0,,,0.13596190476190476,0.08739047619047619,0.09176,0.10969729729729731,0.11333333333333334,,0.08950833333333334,0.06996363636363635,0.15004545454545457,,0.005983870967741932,,0.01184,0.05358,0.06965769230769231,0.02428571428571429,0.013231578947368422,,0.11718800000000001,,,-0.188,0.07937391304347827,-0.07955,0.07055714285714286,-0.059199999999999996,-0.0813142857142857,0.08995000000000002,,,0.06893333333333333,,,,,0.004888888888888893,,0.0,,0.016983333333333333,0.0,0.20400000000000001,,,0.014985185185185186,-0.014095238095238095
2024-10-09,0.1947142857142857,-0.059199999999999996,,,0.2588578947368421,0.15682608695652175,0.0,0.1902608695652174,0.0,,0.052443750000000004,0.09176,0.082844,,-0.009075757575757574,,0.11042272727272727,0.04115833333333333,0.0,0.023777777777777783,0.1406235294117647,,0.074228,,,0.08288,0.046681249999999994,-0.08073749999999999,0.14035,-0.007614285714285712,0.09766842105263157,0.10994000000000001,,,-0.059199999999999996,,,,,0.09586153846153846,,0.0,,0.0834,-0.148,0.01102857142857143,,,0.1461916666666667,0.05666666666666667
2024-10-10,0.05350999999999999,0.255,,,0.10408181818181818,0.174976,0.20400000000000001,0.1632,0.05666666666666667,,0.15487407407407408,0.158268,0.05230769230769231,,-0.023341666666666667,,0.08523809523809524,0.13363999999999998,0.19488,0.10842173913043478,0.03421714285714286,,0.06926969696969698,,,-0.0022533333333333333,0.25625333333333333,-0.06364,0.09724090909090909,0.06400000000000002,0.15139,0.03285172413793103,,,0.20400000000000001,,,,,0.024572727272727277,,0.0,,0.06793333333333333,0.0,-0.007433333333333329,,,0.16026666666666667,-0.040799999999999996
2024-10-11,0.12295862068965517,-0.04933333333333333,,,0.17980384615384615,0.09683529411764705,-0.029599999999999998,0.003996551724137931,0.06553333333333333,,0.01666578947368421,-0.02373793103448276,0.09377272727272727,,0.08138620689655174,,0.0021760000000000048,0.07055714285714286,0.2523166666666667,0.00972692307692308,0.11737878787878787,,0.008604347826086958,,,-0.01566666666666667,0.27045555555555556,-0.198875,0.16904285714285713,0.08510000000000001,-0.13063333333333335,0.04987741935483871,,,-0.1468,,,,,0.04472727272727273,,0.06596666666666667,,0.34,0.0,0.06087272727272727,,,0.0251,0.0
2024-10-12,0.22017777777777778,0.0,,,0.029757142857142864,0.19925714285714285,0.0,-0.1101,0.0,,-0.1101,0.24154285714285711,0.085,,0.11333333333333334,,-0.09684545454545455,0.0,0.0,-0.08007272727272728,-0.012549999999999999,,0.06573,,,0.0,0.10115,-0.43025,0.08333333333333333,-0.148,0.13396666666666665,-0.13938,,,-0.4404,,,,,0.22458333333333333,,,,0.2023,0.0,0.0,,,-0.1468,0.0
2024-10-13,0.0,0.0,,,0.15293333333333334,0.15293333333333334,,0.0,,,0.0,-0.09106666666666667,0.0,,0.0,,0.0,,,0.0,0.0,,0.2023,,,0.0,0.10115,,,,0.0,-0.3058666666666667,,,,,,,,0.0,,0.4588,,,,,,,0.15293333333333334,0.0
2024-10-14,0.10837500000000001,0.05735,,,0.12929285714285715,0.1463037037037037,0.14743333333333333,0.11915625,0.0,,0.02841,0.10075384615384617,0.04108214285714286,,0.08320645161290324,,-0.01455925925925926,0.06,-0.020311764705882352,0.15353076923076925,0.178521875,,0.06324800000000001,,,0.0617375,0.17153703703703704,-0.16931666666666667,0.12070909090909092,0.1101,0.13433333333333333,0.23333333333333334,,,0.16331250000000003,,,,,0.0,,0.24695,,0.06081000000000001,0.08457142857142856,0.2198090909090909,,,0.1365764705882353,0.10823333333333335
2024-10-15,0.12206666666666667,0.0,,,0.010802702702702706,0.08700799999999999,0.1258,0.045481481481481484,0.34,,0.13801153846153846,0.25251428571428575,0.18923478260869567,,0.0005357142857142862,,0.08854583333333332,0.014956521739130434,0.01707241379310345,-0.0151,0.15241379310344827,,0.05255483870967742,,,0.0,0.08655428571428571,-0.19645,0.06931111111111112,-0.148,0.1032,0.2062558823529412,,,0.28437999999999997,,,,,0.10718571428571429,,0.0,,0.022595652173913044,-0.09866666666666667,0.16084285714285715,,,0.09132173913043479,0.08301111111111112
2024-10-16,0.11235833333333334,0.0,,,0.0032357142857142853,0.23378,0.0,0.2269925925925926,0.0077523809523809524,,-0.0079,0.05984347826086956,0.06971666666666666,,0.04265,,0.0791590909090909,0.09994999999999998,-0.0185,-0.010928,-0.012418181818181818,,0.06438235294117647,,,0.1147,0.15630000000000002,0.04526,0.07324166666666666,0.3404,0.2663142857142857,0.08008214285714287,,,-0.059199999999999996,,,,,0.16492,,,,0.10697333333333332,0.0,0.04046,,,0.029958333333333333,-0.0463
2024-10-17,0.07487368421052631,-0.0683,,,-0.006823529411764702,0.15492333333333336,0.1275,0.06733928571428573,0.05423,,-0.0001148148148148145,0.1982962962962963,0.05770769230769231,,0.033464,,0.21166521739130437,0.1457142857142857,0.10192222222222223,0.008196551724137932,-0.010962962962962963,,0.1182608695652174,,,0.11333333333333334,0.23790999999999998,-0.06364,0.1816,0.17178333333333334,0.3784,0.05260000000000001,,,0.050575,,,,,0.03818,,0.0,,0.24358000000000005,0.0,0.066175,,,0.04184444444444445,-0.011383333333333334
2024-10-18,0.04914444444444444,-0.045533333333333335,,,0.026463636363636363,0.16287142857142856,0.17546153846153847,0.11048437500000001,0.0451,,0.09891830985915494,0.18744666666666668,0.12991351351351352,,-0.00023513513513513174,,0.05876451612903226,0.003941666666666667,0.017990909090909092,0.059497142857142866,0.04325945945945946,,0.03540606060606061,,,-0.006699999999999999,0.15535294117647058,-0.1161,0.034699999999999995,0.0693090909090909,0.0,0.08528103448275862,,,0.0,,,,,0.10304782608695652,,0.24695,,0.188,0.0,0.05955,,,0.11095294117647059,0.04276052631578947
2024-10-19,-0.0734,0.0,,,0.0,0.19090000000000001,0.0,0.0,0.0,,0.13986666666666667,0.1260777777777778,-0.020628571428571434,,0.2604666666666667,,0.0,0.0,0.0,0.09272727272727273,0.19925714285714285,,0.0,,,-0.4404,-0.0734,-0.3182,0.0,0.0,0.0,0.11988571428571429,,,0.0,,,,,0.16463333333333333,,,,0.0,0.0,0.0,,,0.0,0.0
2024-10-20,,,,,0.0,,,,0.0,,,,,,,,,,,0.1779,0.0,,-0.13194,,,,,,,,,0.3715333333333333,,,,,,,,,,,,,,,,,0.0,
2024-10-21,0.110375,0.09866000000000003,,,0.11920869565217393,0.13508928571428572,0.123475,0.0920962962962963,-0.0683,,0.2028875,0.22342307692307692,0.03786956521739131,,0.0849576923076923,,0.13439,0.08410555555555556,0.049822727272727275,0.1457142857142857,0.061272,,0.13676153846153846,,,-0.03720000000000001,0.07342631578947369,-0.17054285714285713,0.068,0.164925,0.32866,0.04754242424242425,,,0.0,,,,,0.24727272727272728,,0.104175,,-0.03535555555555556,0.059199999999999996,0.05412,,,0.08488235294117648,0.11322173913043479
2024-10-22,0.04475555555555556,-0.09866666666666667,,,-0.03932083333333333,0.072752,0.0,0.05133076923076923,-0.015578947368421052,,0.0,0.015264516129032256,0.014747826086956524,,-0.034022222222222225,,0.032380952380952385,0.02,0.032355172413793105,0.034,0.0570125,,0.024650000000000002,,,0.04950833333333333,0.07475,-0.06364,-0.04394,0.164925,0.14448,0.039939999999999996,,,0.0,,,,,0.34,,,,0.0011217391304347826,0.0,-0.013639999999999996,,,0.004245833333333333,-0.015152380952380952
2024-10-23,0.020624000000000003,0.255,,,-0.023756521739130433,0.11038928571428573,-0.04933333333333333,0.07714137931034483,0.0,,0.023354838709677424,0.23601538461538463,0.017577777777777782,,-0.06476666666666667,,-0.026881818181818177,0.0,0.0386,0.03690769230769231,0.09988571428571429,,0.10702962962962964,,,0.17,0.1996294117647059,-0.05,-0.11383999999999998,-0.1366,-0.059199999999999996,0.10436785714285715,,,-0.059199999999999996,,,,,0.12090000000000001,,-0.005699999999999997,,0.1257625,0.0,0.0,,,0.024515151515151514,0.1227625
